,author,date,favorite,thumb,title,title_href
228,Ella,2018/02/26,4,5,AI 的“矛与盾”：有人用它来制造虚假色情内容，也有人用它来反击,http://www.woshipm.com/ai/944906.html
229,薛佳幸,2018/02/26,5,3,强人工智能，会对我们造成怎样的影响？,http://www.woshipm.com/ai/943146.html
230,脑极体,2018/02/25,1,0,读题or读你？剥开机器阅读理解的神秘外衣,http://www.woshipm.com/ai/941648.html
231,邹大湿,2018/02/25,12,2,智能音箱新势力（上）：力压谷歌的HomePod和抢赛道的亚马逊,http://www.woshipm.com/ai/942088.html
232,XO小喵,2018/02/24,12,4,假如人类是蚂蚁，群体智能或许是真正创造AI的关键,http://www.woshipm.com/ai/937592.html
233,XO小喵,2018/02/21,40,3,深度学习：技术原理、迭代路径与局限,http://www.woshipm.com/ai/941211.html
234,硅谷密探,2018/02/14,17,4,回首AI发展历史上的十大里程碑时刻,http://www.woshipm.com/ai/937627.html
235,脑极体,2018/02/13,21,5,AI面临三个拐角：人工智能转型会成为IoT导火索？,http://www.woshipm.com/ai/938780.html
236,硅谷密探,2018/02/11,4,1,人工智能可以开辟性别平等的时代吗？,http://www.woshipm.com/ai/937657.html
237,亿欧网,2018/02/08,34,23,人工智能产业：2017的三大突破与2018的三大难题,http://www.woshipm.com/ai/935336.html
238,36大数据,2018/02/07,20,2,AI时代：推荐引擎正在塑造人类,http://www.woshipm.com/ai/934392.html
239,hanniman,2018/02/02,59,6,深度报告｜AI新职位“人工智能训练师”,http://www.woshipm.com/ai/927287.html
240,邹大湿,2018/02/01,23,1,2018 AI 产品趋势（下）：风口喧嚣，产品应该坚守的三大战略,http://www.woshipm.com/ai/929071.html
241,米可,2018/01/31,14,4,如何对当前的农业生产方式进行改造？靠 AI 机器人大军,http://www.woshipm.com/ai/928231.html
242,人人都是产品经理,2018/01/31,78,14,AI时代：小产品思维与大商业模式,http://www.woshipm.com/ai/903679.html
243,脑极体,2018/01/30,3,0,冰与火的天平：Facebook 大调整背后的AI两条路之辩,http://www.woshipm.com/ai/927207.html
244,Anne,2018/01/28,18,1,AI/ML 市场分析报告：揭示人工智能真实潜力,http://www.woshipm.com/ai/925330.html
245,亿欧网,2018/01/26,15,2,马歇尔·赫伯特：人工智能的五个核心领域,http://www.woshipm.com/ai/924525.html
246,静面人生,2018/01/25,3,3,译文｜机器学习如何提高你的创造力,http://www.woshipm.com/ai/922333.html
247,亿欧网,2018/01/24,13,33,斯坦福AI Index首份报告：八张图勾勒AI发展全景,http://www.woshipm.com/ai/921684.html
248,脑极体,2018/01/22,3,3,实验室，决定了AI公司的另一面,http://www.woshipm.com/ai/918371.html
249,米可,2018/01/20,11,3,深度学习将走向何方？这里有10 个预测,http://www.woshipm.com/ai/917669.html
250,于长弘,2018/01/20,6,4,关于Google发布AutoML的几点看法,http://www.woshipm.com/ai/916805.html
251,脑极体,2018/01/20,1,1,买就赚到的以色列人工智能,http://www.woshipm.com/ai/917349.html
252,张小明明,2018/01/19,13,6,深度学习：一种特定类型的机器学习,http://www.woshipm.com/ai/915533.html
253,脑极体,2018/01/19,3,2,等来春天的英国人工智能,http://www.woshipm.com/ai/916216.html
254,肥寒,2018/01/19,5,4,2018年，人工智能要解决的难题,http://www.woshipm.com/ai/916077.html
255,邹大湿,2018/01/18,40,8,2018 AI产品趋势（中）：面对抄袭和价格战，产品设计要极点化,http://www.woshipm.com/ai/914914.html
256,XO小喵,2018/01/17,4,1,谷歌 AI 将黑人识别成“大猩猩”两年后：就算能识别，也不敢识别了,http://www.woshipm.com/ai/914413.html
257,脑极体,2018/01/17,1,2,任重道远的印度人工智能,http://www.woshipm.com/ai/913679.html
258,残月,2018/01/17,22,7,结合布丁豆豆使用体验，浅谈机器人产品的设计思考,http://www.woshipm.com/ai/913743.html
259,Alice,2018/01/16,10,1,一文看懂语音技术商业化逻辑：对品牌意味着什么 ?,http://www.woshipm.com/ai/912935.html
260,脑极体,2018/01/16,0,2,亲爱的，你已经连阅读理解都做不过AI了,http://www.woshipm.com/ai/910846.html
261,Jasmine,2018/01/15,26,2,多目标跟踪：AI产品经理需要了解的CV通识,http://www.woshipm.com/ai/910241.html
262,米可,2018/01/14,13,4,2 个月从零开始入门 AI ，我是如何做到的？,http://www.woshipm.com/ai/909943.html
263,XO小喵,2018/01/13,10,2,聊天机器人到底有没有商业价值？做起来到底麻不麻烦？,http://www.woshipm.com/ai/909953.html
264,36大数据,2018/01/13,31,3,2018年趋势洞察：人工智能、物联网、大数据…,http://www.woshipm.com/ai/907623.html
265,百度UXC,2018/01/12,20,6,用人工智能（AI）去设计：我从设计一个人工智能的项目中学到的经验,http://www.woshipm.com/ai/906159.html
266,脑极体,2018/01/12,3,2,AI 时代人文写作的机遇与挑战：“诗人”微软小冰启示录,http://www.woshipm.com/ai/905799.html
267,智能相对论,2018/01/11,2,2,吟诗作赋不能赚钱，作诗的AI机器人的盈利之路在哪？,http://www.woshipm.com/ai/904337.html
268,投资人说,2018/01/09,22,5,人工智能进击之路,http://www.woshipm.com/ai/901586.html
269,脑极体,2018/01/09,3,0,人工智能与字幕组的爱恨纠葛,http://www.woshipm.com/ai/901313.html
270,雷锋网,2018/01/04,6,0,告别高潮迭起的 2017，2018 年人工智能将走向何方？,http://www.woshipm.com/ai/897249.html
271,吴俊宇,2017/12/25,10,1,产业AI将是刺破人工智能泡沫后的金矿,http://www.woshipm.com/ai/886530.html
272,吴俊宇,2017/12/20,43,9,今日头条要用人工智能技术重构社交,http://www.woshipm.com/ai/883380.html
273,晓枫说,2017/12/20,34,5,撬动教育这门生意杠杆的新支点——人工智能,http://www.woshipm.com/ai/883193.html
274,hanniman,2017/12/18,18,2,“人工智能与法律”对AI产品经理有何实际借鉴意义,http://www.woshipm.com/ai/879654.html
275,智能相对论,2017/12/06,1,2,Google替代、阿里协作，人工智能不只有乐观与悲观之争,http://www.woshipm.com/ai/868132.html
276,Alice,2017/11/25,27,2,【AI哲学】不确定性原理：人工智能的哲学基础,http://www.woshipm.com/ai/857380.html
277,曾响铃,2017/11/24,7,2,“高烧不退”的人工智能，谁更具话语权？,http://www.woshipm.com/ai/856244.html
278,Anne,2017/11/13,3,1,当前最紧迫的危机：人工智能只为一部分人工作,http://www.woshipm.com/ai/845756.html
279,无线翡翠台,2017/11/13,33,6,人工智能与设计（4）：人工智能对设计的影响,http://www.woshipm.com/ai/843142.html
280,米可,2017/11/12,8,4,人工智能与人类直觉齐头并进：遵循 80/20 法则,http://www.woshipm.com/ai/844224.html
281,无线翡翠台,2017/11/12,50,2,人工智能与设计（3）：人工智能时代下交互设计的改变,http://www.woshipm.com/ai/843141.html
282,无线翡翠台,2017/11/11,40,6,人工智能与设计（2）：面向用户的人工智能系统底层设计,http://www.woshipm.com/ai/843139.html
283,tepy,2017/11/10,8,4,人工智能时代，运营人如何提高不可替代性,http://www.woshipm.com/ai/843012.html
284,无线翡翠台,2017/11/10,146,31,人工智能与设计（1）：人工智能的发展和定义,http://www.woshipm.com/ai/843133.html
285,螳螂财经,2017/11/09,13,2,搅动金融科技的人工智能，能否颠覆支付格局？,http://www.woshipm.com/ai/842116.html
286,米可,2017/11/02,6,1,具有超级智能的人工智能：不是人类灭亡的信号，而是人类黎明的到来,http://www.woshipm.com/ai/835543.html
287,Alice,2017/10/29,33,12,人工智能如何驱动实体经济？六大领域展望,http://www.woshipm.com/ai/830976.html
288,跹尘,2017/10/26,40,9,浅谈人工智能产品设计：LDA主题模型,http://www.woshipm.com/ai/829083.html
289,李少加,2017/10/26,19,6,人工智能的隐喻：对我们职业规划的威胁及启示,http://www.woshipm.com/ai/828007.html
290,辩手李慕阳,2017/10/24,120,23,在线教育的新升级：智适应——基于人工智能的个性化教学系统,http://www.woshipm.com/ai/826569.html
291,赵帅,2017/10/23,116,26,进击的人工智能：从产品角度，深度解析「对话机器人」,http://www.woshipm.com/ai/656568.html
292,Ada Wong,2017/10/17,8,4,人工智能下的生存：成为Top1%的人,http://www.woshipm.com/ai/655260.html
293,杜松,2017/10/16,32,9,人工智能时代需要产品经理回答的4个基本问题,http://www.woshipm.com/ai/809632.html
294,跹尘,2017/10/15,39,7,浅谈人工智能产品设计：情感分析,http://www.woshipm.com/ai/815954.html
295,~永远的一号~,2017/10/13,47,11,人工智能产品应用现状总览与未来思考,http://www.woshipm.com/ai/813522.html
296,Ella,2017/10/12,6,4,虚拟社交、机器人、温柔触摸：人工智能正介入人类情感,http://www.woshipm.com/ai/812738.html
297,行者走一生,2017/10/08,137,38,从用户场景，来思考人工智能可见的未来,http://www.woshipm.com/ai/807739.html
298,Ella,2017/09/30,23,4,以数据清洗为例，聊聊人工智能的配套服务产业,http://www.woshipm.com/ai/805572.html
299,howie杨,2017/09/30,191,42,关于AI学习方法的思考——产品经理入门人工智能,http://www.woshipm.com/ai/804024.html
300,杜松,2017/09/28,55,9,人工智能时代需要怎样的产品经理？,http://www.woshipm.com/ai/798522.html
301,Alice,2017/09/06,55,14,论人工智能的泡沫、价值与应用困境,http://www.woshipm.com/it/778826.html
302,Ella,2017/09/06,3,0,详解人工智能的道德影响，究竟谁应该负责任？,http://www.woshipm.com/it/778654.html
303,Alter,2017/09/06,37,6,人工智能不是洪水猛兽，而是一场渐进性的颠覆,http://www.woshipm.com/it/778137.html
304,Ella,2017/09/04,9,3,VR已经被玩坏了，人工智能会重蹈覆辙吗？,http://www.woshipm.com/it/775980.html
305,首席发言者,2017/09/03,8,2,微软Cortana和亚马逊Alexa结盟，也是人工智能权力的扩张,http://www.woshipm.com/it/774645.html
306,杨嘉琦,2017/08/29,33,8,机器如何预测成交：人工智能在CRM评分中的运用实践,http://www.woshipm.com/pd/768916.html
307,张书乐,2017/08/21,3,3,人类200年人工智能想象史，竟然藏着这样的大秘密,http://www.woshipm.com/it/759721.html
308,小T,2017/08/17,166,25,当产品经理遇上人工智能,http://www.woshipm.com/pmd/750097.html
309,howie杨,2017/08/17,245,54,互联网PM转型人工智能PM之路,http://www.woshipm.com/pmd/755535.html
310,智能相对论,2017/08/16,11,2,离开人工智能谈共享汽车就是耍流氓,http://www.woshipm.com/it/754328.html
311,赵帅,2017/08/14,39,16,进击的人工智能：人类会因AI而变得无比强大吗？,http://www.woshipm.com/it/692465.html
312,王新喜,2017/08/11,9,5,当人们恐惧人工智能时，内心到底在恐惧什么？,http://www.woshipm.com/it/749125.html
313,Alter,2017/07/29,30,10,无人超市火了，归功于新零售还是人工智能？,http://www.woshipm.com/it/735797.html
314,捕手志,2017/07/27,12,6,松禾远望基金程浩：人工智能创业常见的两个思维误区,http://www.woshipm.com/chuangye/733079.html
315,Analysys易观,2017/07/26,55,9,2017中国人工智能理财市场专题分析,http://www.woshipm.com/it/732546.html
316,刘旷,2017/07/20,27,4,传统SaaS服务该改改了，人工智能成变革利器,http://www.woshipm.com/it/725810.html
317,Jimmy Wang,2017/07/18,100,15,「翻译」史上最全人工智能产品清单（1/3）,http://www.woshipm.com/ai/722414.html
318,站长之家,2017/06/26,19,7,李开复：面对呼之欲出的人工智能时代，我最担心什么,http://www.woshipm.com/it/701563.html
319,hanniman,2017/06/19,147,19,“人工智能产品经理”正开始被行业接受！——AI PM相关文章汇总,http://www.woshipm.com/pmd/689006.html
320,降峰-小山,2017/06/16,80,13,小白懵懂人工智能 （1）：浅谈人脸识别这点事,http://www.woshipm.com/it/692284.html
321,刘旷,2017/06/16,17,5,在线婚恋遇天花板，人工智能成突破口？,http://www.woshipm.com/it/692578.html
322,设计师李奥,2017/06/09,69,40,人工智能时代，设计师应该如何面对机器人设计的竞争,http://www.woshipm.com/it/684254.html
323,王新喜,2017/06/03,25,5,人工智能服务与社交结合：未来会带来新的变革？,http://www.woshipm.com/it/680583.html
324,亿欧网,2017/05/25,16,6,从AlphaGo看人工智能的未来：AI下一个风口在哪里？,http://www.woshipm.com/it/672172.html
325,雷锋网,2017/05/24,7,1,李开复哥大演讲：爱，让人类有别于人工智能,http://www.woshipm.com/kol/671624.html
326,蓝狐笔记,2017/05/18,17,3,人工智能大趋势下的选择,http://www.woshipm.com/it/665763.html
327,oftodesign,2017/05/15,19,2,算法驱动的设计：人工智能如何改变设计？,http://www.woshipm.com/pd/661174.html
328,蓝狐笔记,2017/05/15,8,9,人工智能要大规模爆发，关键是什么？,http://www.woshipm.com/it/662424.html
329,刘旷,2017/05/08,26,4,在人工智能助力下，旅游纪念品将释放创业新风口,http://www.woshipm.com/it/656428.html
330,亿欧网,2017/05/05,16,2,凯文·凯利：超级人工智能可能是种谬论,http://www.woshipm.com/it/654869.html
331,hanniman,2017/05/03,33,9,深度｜人工智能让我们失业？不，这取决于我们自己,http://www.woshipm.com/it/651325.html
332,蓝狐笔记,2017/04/30,12,4,小鱼在家的分身鱼：人工智能场景落地的姿势，真的正确吗,http://www.woshipm.com/evaluating/649691.html
333,田宇洲,2017/04/25,25,11,AI已来，只是尚未流行！4个新视角看人工智能,http://www.woshipm.com/it/643938.html
334,hanniman,2017/04/15,403,73,【重磅福利】人工智能产品经理的新起点（200页PPT免费下载）,http://www.woshipm.com/pmd/638125.html
335,Alter,2017/04/13,21,6,人工智能创业的两种形态三大规律,http://www.woshipm.com/chuangye/636153.html
336,亿欧网,2017/04/10,26,6,凯文·凯利：人工智能五个趋势可能会改变未来教育,http://www.woshipm.com/ai/632598.html
337,赵帅,2017/04/10,122,31,关于火热的「人工智能」，这里有你关心的N个问题的解答,http://www.woshipm.com/ai/632013.html
338,王新喜,2017/03/30,11,8,人工智能本质是拼技术，创业者要拼过巨头很难,http://www.woshipm.com/ai/623364.html
339,亿欧网,2017/03/29,32,9,AI+教育的四点思考：人工智能发展对教育有何影响？,http://www.woshipm.com/ai/621701.html
340,爱范儿,2017/03/29,36,12,人工智能时代，产品如何设计才能给用户良好的体验？,http://www.woshipm.com/ai/621365.html
341,程浩,2017/03/22,11,9,迅雷创始人程浩：人工智能只做技术服务商死路一条！,http://www.woshipm.com/kol/614793.html
342,刘飞,2017/03/18,15,8,你见过的很多可能都是假的人工智能,http://www.woshipm.com/chuangye/610668.html
343,来杯冷饮,2017/03/16,19,7,“人工智能”的背后：无屏时代到来，语音交互成主流,http://www.woshipm.com/it/608337.html
344,Anne,2017/03/14,44,4,波特五力模型在互联网行业的研究应用：下一个人工智能服务风口,http://www.woshipm.com/it/606917.html
345,亿欧网,2017/03/06,25,10,如何把大数据和人工智能应用到视频行业？,http://www.woshipm.com/it/598175.html
346,蓝狐笔记,2017/03/06,11,4,天下无拐： 人工智能如何助力解决儿童打拐问题？,http://www.woshipm.com/it/597235.html
347,Alice,2017/03/04,15,4,一文解读人工智能创业的5大坑,http://www.woshipm.com/chuangye/596281.html
348,Anne,2017/03/04,3,4,李开复：我不是李开复，我是人工智能,http://www.woshipm.com/kol/596098.html
349,赵帅,2017/02/24,43,14,人工智能「风口」，先行者为什么是搜索引擎？,http://www.woshipm.com/it/589276.html
350,agoodesign,2017/02/22,27,5,人工智能时代，语音交互将成为最流行最普遍的交互方式,http://www.woshipm.com/it/588558.html
351,亿欧网,2017/02/21,52,14,在线教育商业之路渐入平静，人工智能是否会让在线教育再次提速？,http://www.woshipm.com/it/588278.html
352,雲叁,2017/02/20,25,8,人工智能时代下的互联网产品设计：云服务场景化,http://www.woshipm.com/it/583882.html
353,yubin,2017/02/17,29,8,对人工智能产品发展的几点认识,http://www.woshipm.com/it/586197.html
354,米可,2017/02/16,28,18,人工智能时代，给设计师的 3 个建议,http://www.woshipm.com/ucd/585612.html
355,大威说运营,2017/02/14,16,4,人工智能时代来临，内容小编的出路在哪？,http://www.woshipm.com/operate/583937.html
356,产品周报,2017/02/09,2,3,产品经理日报第904期｜百度撤医疗事业部，野心要拿下人工智能？,http://www.woshipm.com/it/583290.html
357,Alice,2017/02/08,4,0,马斯克、霍金等联合背书：人工智能该遵守的23条基本原则,http://www.woshipm.com/it/582420.html
358,Ella,2017/02/05,21,7,从GUI到CUI：人工智能UI会长啥样？,http://www.woshipm.com/it/581011.html
359,大徐,2017/01/17,26,4,两个方面浅析，为什么人工智能可以替代产品经理？,http://www.woshipm.com/pmd/576531.html
360,XO小喵,2017/01/09,30,4,一张图解析人工智能现状,http://www.woshipm.com/it/573652.html
361,雷锋网,2017/01/04,62,11,滴滴研究院：解读滴滴调度系统中的人工智能,http://www.woshipm.com/pd/571319.html
362,蓝狐笔记,2017/01/04,8,6,人工智能范式转移与传统职业的消失,http://www.woshipm.com/it/571212.html
363,李大熊,2017/01/03,105,25,人工智能产品经理求职指南：新手篇,http://www.woshipm.com/zhichang/566356.html
364,投资人说,2016/12/31,42,17,2016年人工智能领域的总结与思考：未来将面临的五大考验,http://www.woshipm.com/it/562671.html
365,Alter,2016/12/13,9,5,互联网巨头，为何在人工智能领域疯狂跑马圈地？,http://www.woshipm.com/it/508568.html
366,田奥leo,2016/12/12,187,42,未来已来，如何成为一名人工智能产品经理,http://www.woshipm.com/pmd/448244.html
367,XO小喵,2016/12/10,3,2,阿里王坚：人工智能的发展不是内部驱动带来的，而是源于互联网的渗透,http://www.woshipm.com/kol/501232.html
368,Nairo,2016/12/07,18,10,人工智能时代，你是2%的受益者，还是98%的被淘汰者？,http://www.woshipm.com/it/491306.html
